sq_candidato,Position,Candidate,Party,sum_votes,count_local,min_abs_votes,max_abs_votes,min_prop_votes,max_prop_votes
190002211155,Councilman/Councilwoman,ANDRE LUIZ FILHO - 15123 (MDB),15 - MDB,11979,1088,1,278,0.02,9.54
190002211156,Councilman/Councilwoman,CARLA M MORAES - 15025 (MDB),15 - MDB,599,165,1,207,0.02,5.51
190002211157,Councilman/Councilwoman,ZE JUNIOR - 15326 (MDB),15 - MDB,565,248,1,73,0.02,2.9
190002211158,Councilman/Councilwoman,CELSO COSTA - 15200 (MDB),15 - MDB,12707,836,1,1468,0.02,46.99
190002211159,Councilman/Councilwoman,LECYMAR LARUBIA - 15100 (MDB),15 - MDB,253,181,1,10,0.01,0.34
190002211160,Councilman/Councilwoman,HELEN BARRETO - 15740 (MDB),15 - MDB,60,42,1,6,0.01,0.25
190002211161,Councilman/Councilwoman,JHOMA - 15033 (MDB),15 - MDB,103,83,1,3,0.02,0.18
190002211162,Councilman/Councilwoman,LUCIANA OROZIMBO - 15794 (MDB),15 - MDB,178,90,1,19,0.02,0.51
190002211163,Councilman/Councilwoman,CELIA MENEZES - 15003 (MDB),15 - MDB,62,38,1,7,0.02,0.27
190002211164,Councilman/Councilwoman,JAKY HABBYLLA - 15010 (MDB),15 - MDB,429,212,1,21,0.02,0.92
190002211165,Councilman/Councilwoman,GERSON MOREIRA - 15088 (MDB),15 - MDB,155,126,1,5,0.01,0.29
190002211166,Councilman/Councilwoman,CARLOS TATAL - 15400 (MDB),15 - MDB,700,200,1,69,0.02,3.33
190002211167,Councilman/Councilwoman,LYAH FELIX - 15888 (MDB),15 - MDB,133,102,1,5,0.02,0.18
190002211168,Councilman/Councilwoman,VITOR HUGO - 15016 (MDB),15 - MDB,20660,1304,1,342,0.02,23.38
190002211169,Councilman/Councilwoman,ELISEU KESSLER - 15777 (MDB),15 - MDB,6175,1131,1,68,0.02,2.32
190002211170,Councilman/Councilwoman,DENIS MOURA - 15155 (MDB),15 - MDB,2457,1010,1,20,0.02,0.75
190002211171,Councilman/Councilwoman,FABIANA ESPÍNDOLA - 15151 (MDB),15 - MDB,79,71,1,2,0.02,0.27
190002211172,Councilman/Councilwoman,GELBY JUSTO - 15159 (MDB),15 - MDB,11083,1102,1,482,0.02,12.99
190002211173,Councilman/Councilwoman,EDSON CHARLY - 15280 (MDB),15 - MDB,128,81,1,8,0.02,0.25
190002211174,Councilman/Councilwoman,LINCOLM RODRIGÃO - 15222 (MDB),15 - MDB,675,279,1,97,0.01,2.71
190002211175,Councilman/Councilwoman,RENATO MOURA - 15500 (MDB),15 - MDB,16278,1131,1,786,0.02,22.05
190002211176,Councilman/Councilwoman,GRAÇA FIGURAÇA - 15502 (MDB),15 - MDB,130,46,1,20,0.01,1.63
190002211177,Councilman/Councilwoman,SANDRO SALDANHA - 15070 (MDB),15 - MDB,313,158,1,15,0.02,0.49
190002211178,Councilman/Councilwoman,ROSANE FÉLIX - 15022 (MDB),15 - MDB,11312,1314,1,94,0.02,4.51
190002211179,Councilman/Councilwoman,YAGO BRYAN - 15153 (MDB),15 - MDB,361,217,1,10,0.01,1.01
190002211180,Councilman/Councilwoman,SELMA BARRETO - 15542 (MDB),15 - MDB,3,3,1,1,0.02,0.06
190002211181,Councilman/Councilwoman,PROF ALEXANDRE LOPES - 15220 (MDB),15 - MDB,318,135,1,91,0.02,2.23
190002211182,Councilman/Councilwoman,ODALIRIO DA COSTA - 15111 (MDB),15 - MDB,692,273,1,47,0.01,1.47
190002211183,Councilman/Councilwoman,RODRIGO VIZEU - 15000 (MDB),15 - MDB,14351,1065,1,1173,0.01,39.09
190002211184,Councilman/Councilwoman,SARA ARIANE - 15770 (MDB),15 - MDB,42,20,1,13,0.02,0.62
190002211185,Councilman/Councilwoman,ROSANGELA LIMA - 15233 (MDB),15 - MDB,239,166,1,8,0.02,0.52
190002211186,Councilman/Councilwoman,SANDRO ALVES - 15121 (MDB),15 - MDB,2266,889,1,38,0.02,0.84
190002211187,Councilman/Councilwoman,ROBSON BARRETO - 15700 (MDB),15 - MDB,1773,595,1,116,0.01,7.85
190002211188,Councilman/Councilwoman,ROBERTO ESTACIO - 15234 (MDB),15 - MDB,2150,335,1,468,0.02,8.48
190002211189,Councilman/Councilwoman,SERGINHO - 15007 (MDB),15 - MDB,171,115,1,10,0.02,0.51
190002211190,Councilman/Councilwoman,VALÉRIA VILELA - 15969 (MDB),15 - MDB,6,6,1,1,0.02,0.06
190002211191,Councilman/Councilwoman,MARCELO RIBEIRO - 15131 (MDB),15 - MDB,298,117,1,108,0.01,5.52
190002211192,Councilman/Councilwoman,SÁ FREIRE - 15333 (MDB),15 - MDB,1015,476,1,15,0.02,0.92
190002211193,Councilman/Councilwoman,RUAN LIRA - 15622 (MDB),15 - MDB,1671,647,1,58,0.02,2.7
190002211194,Councilman/Councilwoman,RENATO DE PAULA - 15015 (MDB),15 - MDB,5559,1198,1,45,0.02,1.68
190002211195,Councilman/Councilwoman,MARCIO HUGO - 15444 (MDB),15 - MDB,2127,486,1,374,0.02,32.21
190002211196,Councilman/Councilwoman,THIAGO HERMIDA - 15122 (MDB),15 - MDB,38,36,1,2,0.01,0.09
190002211197,Councilman/Councilwoman,PR JOSIAS CRUZ - 15789 (MDB),15 - MDB,6013,1154,1,37,0.02,1.38
190002211198,Councilman/Councilwoman,WAGNER BORORÓ - 15150 (MDB),15 - MDB,4688,586,1,260,0.01,10.93
190002211199,Councilman/Councilwoman,RONALDO CUNHA - 15556 (MDB),15 - MDB,1208,358,1,72,0.02,6.08
190002211200,Councilman/Councilwoman,CHIQUINHO SEPETIBA - 15925 (MDB),15 - MDB,1337,235,1,212,0.02,5.57
190002211201,Councilman/Councilwoman,CACAU COTTA - 15001 (MDB),15 - MDB,3638,1073,1,104,0.02,2.2
190002211202,Councilman/Councilwoman,BARÃO - 15778 (MDB),15 - MDB,4219,394,1,1356,0.01,52.65
190002211203,Councilman/Councilwoman,DR JOÃO RICARDO - 15999 (MDB),15 - MDB,9351,1303,1,331,0.02,7.5
190002211204,Councilman/Councilwoman,ELBA BARCELLOS - 15005 (MDB),15 - MDB,69,55,1,4,0.02,0.16
190002211205,Councilman/Councilwoman,DELEGADO MARCUS VINICIUS - 15555 (MDB),15 - MDB,5339,1245,1,35,0.02,2.16
190002260695,Councilman/Councilwoman,LEONARDO DE OLIVEIRA - 27899 (DC),27 - DC,1656,186,1,250,0.01,6.68
190002260696,Councilman/Councilwoman,KELLY VALADÃO - 27037 (DC),27 - DC,1436,463,1,58,0.01,1.27
190002260697,Councilman/Councilwoman,LÚ RUFINO - 27575 (DC),27 - DC,408,238,1,14,0.02,0.95
190002260698,Councilman/Councilwoman,MARADONA DE BANGU - 27110 (DC),27 - DC,374,88,1,101,0.02,3.17
190002260699,Councilman/Councilwoman,PEDRO DO BRASIL - 27580 (DC),27 - DC,402,134,1,39,0.02,1.51
190002260700,Councilman/Councilwoman,PÉ RETO - 27036 (DC),27 - DC,988,125,1,191,0.02,5.7
190002260701,Councilman/Councilwoman,FABRICIO AMORELLI - 27777 (DC),27 - DC,1308,485,1,101,0.01,3.32
190002260702,Councilman/Councilwoman,HENRIQUE GAMA - 27458 (DC),27 - DC,36,27,1,3,0.02,0.31
190002260703,Councilman/Councilwoman,DINNY DA VILA - 27001 (DC),27 - DC,526,181,1,68,0.01,1.56
190002260704,Councilman/Councilwoman,SUB HONÓRIO - 27999 (DC),27 - DC,3889,1143,1,80,0.02,2.02
190002260705,Councilman/Councilwoman,FLAVIO PACCA - 27357 (DC),27 - DC,504,326,1,6,0.02,0.67
190002260706,Councilman/Councilwoman,LIOMAR DE OLIVEIRA - 27111 (DC),27 - DC,107,83,1,3,0.02,0.49
190002260707,Councilman/Councilwoman,EVA CARVALHO - 27307 (DC),27 - DC,54,41,1,4,0.02,0.15
190002260708,Councilman/Councilwoman,BRUNA VERMELHO - 27277 (DC),27 - DC,27,20,1,3,0.02,0.12
190002260709,Councilman/Councilwoman,JAIRO DE PAULA - 27888 (DC),27 - DC,716,283,1,146,0.02,3.12
190002260710,Councilman/Councilwoman,LEONARDO GROSSI - 27677 (DC),27 - DC,705,168,1,44,0.01,2.62
190002260711,Councilman/Councilwoman,MANO KACAU - 27002 (DC),27 - DC,304,100,1,28,0.02,0.78
190002260712,Councilman/Councilwoman,ANA PAULA GOLDBACH - 27500 (DC),27 - DC,199,139,1,6,0.01,0.51
190002260713,Councilman/Councilwoman,DIEGO DINIZ - O XERIFE - 27190 (DC),27 - DC,200,117,1,13,0.02,0.53
190002260714,Councilman/Councilwoman,BRAULIO TUTUCA - 27180 (DC),27 - DC,131,48,1,22,0.01,0.89
190002260715,Councilman/Councilwoman,ANDRÉ MONTEIRO - 27000 (DC),27 - DC,2156,858,1,48,0.01,2.04
190002260716,Councilman/Councilwoman,ADRIANO MACIAS - 27020 (DC),27 - DC,1982,383,1,138,0.01,3.2
190002260717,Councilman/Councilwoman,WILLIAN CORREIA - 27123 (DC),27 - DC,2375,651,1,123,0.01,3.78
190002260718,Councilman/Councilwoman,BIBE MOTOS - 27727 (DC),27 - DC,1054,136,1,264,0.02,9.37
190002260719,Councilman/Councilwoman,DU RODRIGUES - 27200 (DC),27 - DC,543,155,1,55,0.02,3.34
190002260720,Councilman/Councilwoman,LUIS PH - 27744 (DC),27 - DC,184,126,1,9,0.02,0.47
190002260721,Councilman/Councilwoman,CARLA TORRES - 27838 (DC),27 - DC,218,69,1,62,0.02,1.74
190002260723,Councilman/Councilwoman,ISA DI MORAIS - 27008 (DC),27 - DC,59,51,1,3,0.01,0.18
190002260724,Councilman/Councilwoman,PAULO CIRO - 27063 (DC),27 - DC,1603,533,1,145,0.01,4.91
190002260725,Councilman/Councilwoman,ANDREIA LEAL - 27622 (DC),27 - DC,9,8,1,2,0.01,0.15
190002260726,Councilman/Councilwoman,PATRIK BOMBEIRO - 27193 (DC),27 - DC,517,196,1,47,0.01,1.23
190002260727,Councilman/Councilwoman,MARCELLE BELIZÁRIO - 27030 (DC),27 - DC,5,5,1,1,0.03,0.06
190002260728,Councilman/Councilwoman,CLAYTON PAIXÃO - 27027 (DC),27 - DC,1195,245,1,333,0.01,11.3
190002260729,Councilman/Councilwoman,MARCELÃO O ANO TODO - 27444 (DC),27 - DC,1326,155,1,457,0.01,14.25
190002260730,Councilman/Councilwoman,WILLIAN COELHO - 27040 (DC),27 - DC,18777,965,1,1731,0.02,41.46
190002260731,Councilman/Councilwoman,MAX SENNA - 27866 (DC),27 - DC,1330,233,1,187,0.01,6.18
190002260732,Councilman/Councilwoman,RODRIGO RIVIERE - 27227 (DC),27 - DC,647,149,1,320,0.02,7.88
190002260733,Councilman/Councilwoman,CANTORA ROSELENE MARTINS - 27665 (DC),27 - DC,84,50,1,7,0.02,0.33
190002260734,Councilman/Councilwoman,DR. VALMIR FAUSTO - 27100 (DC),27 - DC,148,111,1,3,0.02,0.41
190002260735,Councilman/Councilwoman,RENATINHA DAS VARGENS  - 27747 (DC),27 - DC,191,62,1,34,0.02,2.41
190002260736,Councilman/Councilwoman,REJANE REIS - 27112 (DC),27 - DC,41,32,1,4,0.02,0.14
190002260738,Councilman/Councilwoman,PROF. NILTON PATRÍCIO - 27137 (DC),27 - DC,260,172,1,15,0.01,1.03
190002260739,Councilman/Councilwoman,PAULO LAFAYETTE - 27117 (DC),27 - DC,62,34,1,5,0.03,0.2
190002260740,Councilman/Councilwoman,WILLIANS OLIVEIRA - 27010 (DC),27 - DC,254,158,1,7,0.01,0.37
190002260741,Councilman/Councilwoman,PSICÓLOGA VIVIANE MALHEIROS - 27799 (DC),27 - DC,142,90,1,7,0.01,0.35
190002260742,Councilman/Councilwoman,ROSELI FERREIRA - 27003 (DC),27 - DC,378,177,1,26,0.02,1.49
190002260743,Councilman/Councilwoman,VILMA GUERREIRA DA ZONA OESTE - 27013 (DC),27 - DC,18,16,1,2,0.02,0.15
190002260744,Councilman/Councilwoman,SHIRLEI ENGEL - 27007 (DC),27 - DC,290,108,1,65,0.02,4.34
190002266169,Councilman/Councilwoman,ALEXANDRE RINALDI - 40100 (PSB),40 - PSB,1833,625,1,43,0.02,2.25
190002266170,Councilman/Councilwoman,GABRIELA LIMA - 40752 (PSB),40 - PSB,407,272,1,10,0.01,0.48
190002266171,Councilman/Councilwoman,PROFESSOR VITOR ROSÁRIO - 40456 (PSB),40 - PSB,1782,743,1,23,0.01,1.21
190002266172,Councilman/Councilwoman,VALÉRIO - 40788 (PSB),40 - PSB,163,96,1,10,0.01,0.46
190002266173,Councilman/Councilwoman,ALVIMAR BARBOSA - 40112 (PSB),40 - PSB,117,58,1,26,0.02,0.88
190002266174,Councilman/Councilwoman,LEONARDO TECO - 40727 (PSB),40 - PSB,2179,805,1,31,0.02,0.92
190002266175,Councilman/Councilwoman,TATIANA ROQUE - 40123 (PSB),40 - PSB,16957,1280,1,257,0.02,6.14
190002266176,Councilman/Councilwoman,MIGUEL AGOSTINHO - 40226 (PSB),40 - PSB,48,36,1,4,0.02,0.28
190002266177,Councilman/Councilwoman,LEANDRO LOPES - 40007 (PSB),40 - PSB,190,83,1,12,0.02,1.57
190002266178,Councilman/Councilwoman,CARLOS NUNES - 40789 (PSB),40 - PSB,126,48,1,15,0.01,0.45
190002266179,Councilman/Councilwoman,VAL COMERCIÁRIA - 40041 (PSB),40 - PSB,271,148,1,37,0.02,1.17
190002266180,Councilman/Councilwoman,GRAÇA NASCIMENTO - 40541 (PSB),40 - PSB,8,8,1,1,0.02,0.09
190002266181,Councilman/Councilwoman,MARCELO FRITZ - 40051 (PSB),40 - PSB,1219,644,1,14,0.01,0.55
190002266182,Councilman/Councilwoman,DUDU CAMPINHO - 40020 (PSB),40 - PSB,8,8,1,1,0.02,0.08
190002266183,Councilman/Councilwoman,VANIA DUTRA  - 40404 (PSB),40 - PSB,456,232,1,45,0.02,2.67
190002266184,Councilman/Councilwoman,GIL SENNA - 40025 (PSB),40 - PSB,136,96,1,7,0.01,0.96
190002266185,Councilman/Councilwoman,DE LOYS PELO RIO - 40021 (PSB),40 - PSB,1605,493,1,56,0.01,1.66
190002266186,Councilman/Councilwoman,LUIZ FAMÍLIA - 40022 (PSB),40 - PSB,107,51,1,18,0.02,0.52
190002266187,Councilman/Councilwoman,MIRIAMLOPESNALUTA - 40010 (PSB),40 - PSB,1000,554,1,33,0.01,1.03
190002266188,Councilman/Councilwoman,WAGNER TAVARES - 40321 (PSB),40 - PSB,7174,1118,1,183,0.02,7.27
190002266189,Councilman/Councilwoman,PAULO FERNANDES - 40077 (PSB),40 - PSB,22,17,1,3,0.03,0.31
190002266190,Councilman/Councilwoman,ELAINE FERREIRA - 40440 (PSB),40 - PSB,179,115,1,14,0.01,1.08
190002266191,Councilman/Councilwoman,LUÍS GUSTAVO - 40444 (PSB),40 - PSB,4521,637,1,446,0.02,17.16
190002266192,Councilman/Councilwoman,PAULO AGUIAR - 40042 (PSB),40 - PSB,207,146,1,9,0.01,0.79
190002266193,Councilman/Councilwoman,SIDNEY JESUS - 40476 (PSB),40 - PSB,225,54,1,57,0.02,2.01
190002266194,Councilman/Councilwoman,BETO DA PRAIA - 40153 (PSB),40 - PSB,568,183,1,86,0.01,2.41
190002266195,Councilman/Councilwoman,SAM - 40180 (PSB),40 - PSB,9,8,1,2,0.02,0.08
190002266196,Councilman/Councilwoman,EVANDRO BOCÃO - 40081 (PSB),40 - PSB,1105,437,1,51,0.02,1.99
190002266197,Councilman/Councilwoman,LEOZINHO - 40006 (PSB),40 - PSB,661,291,1,106,0.01,4.08
190002266198,Councilman/Councilwoman,MARCELO PENÍNSULA - 40234 (PSB),40 - PSB,131,86,1,5,0.02,0.36
190002266199,Councilman/Councilwoman,LUÍS MAIA - 40999 (PSB),40 - PSB,309,71,1,40,0.02,0.9
190002266200,Councilman/Councilwoman,PROFESSOR ISRAEL - 40400 (PSB),40 - PSB,326,187,1,22,0.01,0.68
190002266201,Councilman/Councilwoman,FELICIANO FREITAS - 40957 (PSB),40 - PSB,129,48,1,51,0.01,1.27
190002266202,Councilman/Councilwoman,GIAN FRANCO - 40008 (PSB),40 - PSB,59,45,1,5,0.01,0.48
190002266203,Councilman/Councilwoman,MARCELINHO DAS COMUNIDADES - 40555 (PSB),40 - PSB,6677,492,1,1134,0.01,23.85
190002266204,Councilman/Councilwoman,BETA BASTOS - 40212 (PSB),40 - PSB,226,169,1,5,0.02,0.4
190002266205,Councilman/Councilwoman,FELIPE BERIN - 40777 (PSB),40 - PSB,922,464,1,100,0.01,4.22
190002266206,Councilman/Councilwoman,ANTONIO EUDES - 40800 (PSB),40 - PSB,68,53,1,4,0.02,0.45
190002266207,Councilman/Councilwoman,MOMBAÇA - 40040 (PSB),40 - PSB,124,110,1,3,0.02,0.24
190002266208,Councilman/Councilwoman,KELLY CRISTINA - 40500 (PSB),40 - PSB,334,185,1,17,0.02,1.07
190002266209,Councilman/Councilwoman,DIANNA YARA - 40111 (PSB),40 - PSB,519,261,1,44,0.01,1.45
190002266210,Councilman/Councilwoman,JANAÍNA SANT¿ANNA - 40044 (PSB),40 - PSB,510,341,1,7,0.01,0.58
190002266211,Councilman/Councilwoman,NONATO CABELEIREIRO - 40024 (PSB),40 - PSB,102,39,1,11,0.02,0.38
190002266212,Councilman/Councilwoman,PROFESSOR RUBENS DA SAÚDE - 40333 (PSB),40 - PSB,131,73,1,10,0.02,0.59
190002266213,Councilman/Councilwoman,FALA SUZETE GUERREIRA - 40566 (PSB),40 - PSB,85,45,1,10,0.02,0.34
190002266214,Councilman/Councilwoman,RENATO PELLIZZARI - 40004 (PSB),40 - PSB,6783,1196,1,81,0.02,4.88
190002266215,Councilman/Councilwoman,CHIQUINHO DA ILHA - 40421 (PSB),40 - PSB,204,42,1,33,0.02,1.0
190002266216,Councilman/Councilwoman,JOÃO EUDES DA SAÚDE - 40222 (PSB),40 - PSB,134,96,1,15,0.02,0.23
190002266217,Councilman/Councilwoman,DRA. DANI BROSCO - 40300 (PSB),40 - PSB,515,265,1,15,0.01,1.03
190002266218,Councilman/Councilwoman,FRANCIS CHOCOLLAT - 40233 (PSB),40 - PSB,100,67,1,9,0.02,0.5
190002287445,Councilman/Councilwoman,RICARDO PINHEIRO - 21000 (PCB),21 - PCB,137,118,1,3,0.02,0.22
190002287446,Councilman/Councilwoman,DÉBORA BUONOCORE - 21212 (PCB),21 - PCB,269,207,1,6,0.02,0.41
190002287447,Councilman/Councilwoman,GABRIEL MARQUES - 21333 (PCB),21 - PCB,382,267,1,5,0.01,0.35
190002287448,Councilman/Councilwoman,MARTA BARÇANTE - 21321 (PCB),21 - PCB,163,140,1,4,0.02,0.38
190002287449,Councilman/Councilwoman,HIRAN ROEDEL - 21021 (PCB),21 - PCB,173,140,1,4,0.01,0.23
190002287577,Councilman/Councilwoman,WAGNER DE FREITAS - 27127 (DC),27 - DC,143,70,1,18,0.02,0.41
190002287578,Councilman/Councilwoman,PAULINHO DO AVIÁRIO - 27381 (DC),27 - DC,1695,209,1,397,0.01,10.58
190002346678,Mayor,HENRIQUE SIMONARD - 29 (PCO),29 - PCO,595,436,1,8,0.01,0.4
190002346680,Councilman/Councilwoman,VINICIUS RODRIGUES - 29999 (PCO),29 - PCO,51,45,1,3,0.01,0.2
190002346681,Councilman/Councilwoman,LENISE TEIXEIRA - 29444 (PCO),29 - PCO,50,41,1,3,0.02,0.22
190002346682,Councilman/Councilwoman,CARMEN CHAMUN - 29333 (PCO),29 - PCO,13,13,1,1,0.02,0.05
190002346683,Councilman/Councilwoman,RENATO BASTOS - 29222 (PCO),29 - PCO,19,15,1,4,0.02,0.12
190002346684,Councilman/Councilwoman,LUAN MONTEIRO - 29000 (PCO),29 - PCO,60,51,1,3,0.02,0.21
190002346685,Councilman/Councilwoman,BRUNO MAIA - 29111 (PCO),29 - PCO,31,29,1,3,0.02,0.3
190002353648,Councilman/Councilwoman,DUDA SANTORO - 35520 (PMB),35 - PMB,155,102,1,12,0.02,0.77
190002379056,Councilman/Councilwoman,ELIANE DE FARIA - 20009 (PODE),20 - PODE,29,21,1,4,0.01,0.2
190002382251,Councilman/Councilwoman,PROFESSORA GEMMA  - 23321 (CIDADANIA),23 - CIDADANIA,86,63,1,6,0.02,0.45
190002383759,Councilman/Councilwoman,VICENTE REIS - 33123 (MOBILIZA),33 - MOBILIZA,355,206,1,15,0.02,0.8
190002385055,Councilman/Councilwoman,PAULO MATTOS - 77321 (SOLIDARIEDADE),77 - SOLIDARIEDADE,68,55,1,4,0.02,0.17
190002385056,Councilman/Councilwoman,ROSE TERRA - 77555 (SOLIDARIEDADE),77 - SOLIDARIEDADE,37,29,1,5,0.02,0.24
190002397873,Councilman/Councilwoman,JANE DE ANDRADE - 27333 (DC),27 - DC,120,53,1,12,0.02,0.36
